8.681903576850891113e+02	7.945900559425354004e+02	7.549095914363861084e+02	7.146331288814544678e+02	6.749016842842102051e+02	6.356246297359466553e+02	5.959386680126190186e+02	5.558168199062347412e+02	5.162376453876495361e+02	4.757303731441497803e+02	4.370006988048553467e+02	3.968459763526916504e+02	3.582484142780303955e+02	3.191265010833740234e+02	2.788410716056823730e+02	2.389621844291687012e+02	1.989075982570648193e+02	1.589804909229278564e+02	1.189700858592987061e+02	8.028226804733276367e+01	4.011120867729187012e+01
8.678499603271484375e+02	8.266593086719512939e+02	7.873985090255737305e+02	7.515062549114227295e+02	7.096999943256378174e+02	6.679003975391387939e+02	6.259997065067291260e+02	5.838000056743621826e+02	5.414993700981140137e+02	4.997001004219055176e+02	4.579000666141510010e+02	4.158999719619750977e+02	3.737000949382781982e+02	3.313618063926696777e+02	2.899616148471832275e+02	2.508993525505065918e+02	2.089003949165344238e+02	1.667994666099548340e+02	1.247998995780944824e+02	8.279972004890441895e+01	4.199978661537170410e+01
8.736815049648284912e+02	8.326994864940643311e+02	7.905998680591583252e+02	7.486013157367706299e+02	7.064998977184295654e+02	6.666000850200653076e+02	6.246005406379699707e+02	5.827011177539825439e+02	5.406020464897155762e+02	4.998999173641204834e+02	4.576997914314270020e+02	4.176003048419952393e+02	3.755002613067626953e+02	3.335002171993255615e+02	2.928007330894470215e+02	2.507995874881744385e+02	2.087995727062225342e+02	1.668001763820648193e+02	1.259994592666625977e+02	8.399983191490173340e+01	4.199929118156433105e+01
1.062352476119995117e+02	9.000682830810546875e-02	1.397783756256103516e-01	1.872048377990722656e-01	3.131239414215087891e-01	3.046958446502685547e-01	2.859919071197509766e-01	3.302295207977294922e-01	5.048768520355224609e-01	6.675555706024169922e-01	4.944844245910644531e-01	5.100371837615966797e-01	5.369327068328857422e-01	8.131363391876220703e-01	6.118810176849365234e-01	6.611373424530029297e-01	7.066743373870849609e-01	7.820224761962890625e-01	8.092606067657470703e-01	8.269944190979003906e-01	8.693840503692626953e-01
8.922246801853179932e+02	7.946436612606048584e+02	7.563142056465148926e+02	7.161937639713287354e+02	6.763717966079711914e+02	6.360520019531250000e+02	5.964436323642730713e+02	5.571133480072021484e+02	5.159311876296997070e+02	4.771023638248443604e+02	4.375912232398986816e+02	3.975395996570587158e+02	3.587086296081542969e+02	3.196158261299133301e+02	2.795035235881805420e+02	2.394336040019989014e+02	1.995650200843811035e+02	1.593161170482635498e+02	1.194095535278320312e+02	7.944244861602783203e+01	3.937649035453796387e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	3.044536112785339355e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.877076225280761719e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.253613052368164062e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.995166039466857910e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.499838986396789551e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.845990800857543945e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.369036149978637695e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	2.010647156238555908e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.244850470542907715e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	3.334419660568237305e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	4.006210472583770752e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	2.393893477916717529e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	6.709756183624267578e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.567765140533447266e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.480245113372802734e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.397952723503112793e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.126559560298919678e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.333450007438659668e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.455923652648925781e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.324401903152465820e+01
7.001121109485626221e+03	1.634277148246765137e+02	1.633964862823486328e+02	1.614101617336273193e+02	1.623886020183563232e+02	1.285602786540985107e+02	1.264407629966735840e+02	1.254202306270599365e+02	1.245146937370300293e+02	1.072881438732147217e+02	1.043800601959228516e+02	1.043758285045623779e+02	1.032698750495910645e+02	7.223223567008972168e+01	7.021948122978210449e+01	7.121810913085937500e+01	4.508154487609863281e+01	4.617720437049865723e+01	4.707428669929504395e+01	4.807120299339294434e+01	4.816732025146484375e+01
2.229265295982360840e+03	1.635116953849792480e+02	1.636083371639251709e+02	1.603940162658691406e+02	1.572846398353576660e+02	1.274435565471649170e+02	1.583916115760803223e+02	1.283379163742065430e+02	1.243419229984283447e+02	1.043044507503509521e+02	1.042844467163085938e+02	1.011759996414184570e+02	1.052803008556365967e+02	7.213502192497253418e+01	7.012751770019531250e+01	7.121991968154907227e+01	7.021423101425170898e+01	4.708044385910034180e+01	4.507336139678955078e+01	4.617119431495666504e+01	4.416511917114257812e+01
3.465973572731018066e+02	1.650583722591400146e+02	1.650462236404418945e+02	1.754991316795349121e+02	1.609348099231719971e+02	1.268708882331848145e+02	1.269569108486175537e+02	1.279601812362670898e+02	1.290550730228424072e+02	1.240337297916412354e+02	1.044091658592224121e+02	1.044063813686370850e+02	1.045062260627746582e+02	7.156038141250610352e+01	7.154874777793884277e+01	6.733946371078491211e+01	4.780883598327636719e+01	4.780392479896545410e+01	4.679881882667541504e+01	4.469163465499877930e+01	4.568900513648986816e+01
3.498088033199310303e+02	1.969644811153411865e+02	1.620212485790252686e+02	1.630450417995452881e+02	1.599192669391632080e+02	1.280871071815490723e+02	1.280594062805175781e+02	1.292509548664093018e+02	1.270489449501037598e+02	1.064163386821746826e+02	1.044336137771606445e+02	1.026045651435852051e+02	9.812114286422729492e+01	7.255342268943786621e+01	7.154707098007202148e+01	7.369928503036499023e+01	4.572475481033325195e+01	4.582779073715209961e+01	4.469739007949829102e+01	4.680194902420043945e+01	4.358667778968811035e+01
2.717788586616516113e+02	1.627254550457000732e+02	1.620190551280975342e+02	1.629205069541931152e+02	1.597131280899047852e+02	1.288595190048217773e+02	1.258548293113708496e+02	1.259492361545562744e+02	1.279490048885345459e+02	1.053199093341827393e+02	1.064301323890686035e+02	1.034080448150634766e+02	1.012984025478363037e+02	7.235476469993591309e+01	7.255282616615295410e+01	6.834977746009826660e+01	4.560531020164489746e+01	4.570600700378417969e+01	4.669749426841735840e+01	4.449123597145080566e+01	4.568918967247009277e+01
2.723227407932281494e+02	1.639373021125793457e+02	1.619324777126312256e+02	1.620292043685913086e+02	1.611230850219726562e+02	1.301728274822235107e+02	1.279742875099182129e+02	1.282790298461914062e+02	1.249537892341613770e+02	1.075258481502532959e+02	1.045153143405914307e+02	1.085758819580078125e+02	1.014220552444458008e+02	6.845694065093994141e+01	6.846120619773864746e+01	6.954532217979431152e+01	6.743877053260803223e+01	4.590773844718933105e+01	4.570332670211791992e+01	4.670279932022094727e+01	4.468677830696105957e+01
