1.512074018969680189e+00	1.316110474894745197e+00	1.313788206890376120e+00	1.313788206890376120e+00	1.311560143726040462e+00	1.311560143726040462e+00	1.311560143726040462e+00	1.311560143726040462e+00	1.311560143726040462e+00	1.311560143726040462e+00	1.311560143726040462e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00	1.310607745490893095e+00
1.500935434090970633e+00	1.500935434090970633e+00	1.500935434090970633e+00	1.500935434090970633e+00	1.500841674479571175e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.494979153377841152e+00	1.491135257362115052e+00	1.491135257362115052e+00
1.529440524602177165e+00	1.500055486505681879e+00	1.500055486505681879e+00	1.497877588175763997e+00	1.497119844862908833e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00	1.492090521135715608e+00
1.519616776042514328e+00	1.519616776042514328e+00	1.519616776042514328e+00	1.519616776042514328e+00	1.519616776042514328e+00	1.519616776042514328e+00	1.515749319936289918e+00	1.515749319936289918e+00	1.515749319936289918e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00	1.510305605452469946e+00
1.518018323965746985e+00	1.314746379250227637e+00	1.314424671910025655e+00	1.314424671910025655e+00	1.314424671910025655e+00	1.314424671910025655e+00	1.314424671910025655e+00	1.310847247489774992e+00	1.310847247489774992e+00	1.307717409097786998e+00	1.307717409097786998e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00	1.306805367722655431e+00
1.517120344169212043e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.522464914755387699e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.520283036460780002e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.529770745773508356e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.509558108117845077e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.521478885050975949e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.520343868720410940e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.517780101058458841e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.517055395576688781e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.515263913255749273e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.528912552980461470e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.515004814574212766e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
